profileId,title,competencies,hasGrowWithSap,consultants,description
0000918420,ShipERP,N/A,0,N/A,ShipERP: the multi-carrier parcel shipping solution for SAP
0001948771,LEDD Technologies,N/A,0,N/A,"We create values by digital transformation, and make them happen!"
0002056048,P.B.S. Services (Pvt) Ltd,N/A,0,N/A,SAP GOLD PARTNER pioneered in ERP implementations
0001861369,Phitomas Sdn Bhd,N/A,0,N/A,Solution providers of digital transformation and technology services
0002417513,Taxera Technologies,N/A,0,N/A,Tax & Technology for the Digital Era
0002569074,Bizhub Consulting Service Pvt. Ltd,N/A,0,N/A,BizHub combines business domain knowledge and tech expertise.
0001847191,Konsultec GmbH,N/A,0,N/A,Digitize your business with us - Konsultec Cologne
0001959965,"Leena AI, Inc",N/A,0,N/A,Generative AI virtual assistant automates processes and workflows
0002475527,TEKROI PRIVATE LIMITED,N/A,0,N/A,TEKROI is pioneer in enabling next generation digital innovations
0000649113,SKS Solutions GmbH,N/A,0,N/A,IT-Spezialist & Full Service Anbieter für Banken & Finanzdienstleister
0000944730,Comset Ltd,N/A,0,N/A,A London based Business Intelligence and Analytics specialist
0000964354,MFEC Public Company Limited,N/A,0,N/A,Uplift Your Business Greater and Higher.
0000752218,Quintech Business Management Solutions Ltd,N/A,0,N/A,Over 30 years of experience in digital transformation
0001741865,Avaniko Technologies LLC,N/A,0,N/A,Empowering SMBs to ADAPT to the digital CHANGE!
0001717402,Contentstack,N/A,0,N/A,Contentstack Headless CMS
0001595120,"Sovos Compliance, LLC",N/A,0,N/A,"Prepare Your SAP Solutions for the Digital Future of Tax with Sovos
"
0000182002,IFUA Horváth,N/A,0,N/A,IFUA Horváth - Vezetési tanácsadó cég
0000643701,RS Reengineering Softwaredesign AG,N/A,0,N/A,Wir öffnen den Weg für neue Ideen.
0002475438,Precog Data Inc.,N/A,0,N/A,"Precog is an AI-driven, no-code data integration (ELT) platform. "
0001785545,VIRTUOSO TECHNOLOGIES AND CONSULTING,N/A,0,N/A,"Fastest Growing SAP Sell & Service partner, Utilities One stop IT Shop"
0000888724,"Netsys & Computer Co., Ltd",N/A,0,N/A,"
To ensure the best return on ERP investment, the selection of right i"
0001852493,Adverity GmbH,N/A,0,N/A,"Simple data integration, marketing reporting and augmented analytics"
0002032110,Junzo Sdn Bhd,N/A,0,N/A,Authorized partner for the world’s leading IT vendors. 
0001636569,Forward Management Services (FMS),N/A,0,N/A,FMS is ERP &MRP Leader in South East Asia with 28 years of experience.
0002552634,Mention Me Customer Advocacy Platform,N/A,0,N/A,Turn customer advocates into your biggest growth driver 
0001856230,Plum,N/A,0,N/A,Talent Management Based on Proven Science
0001215276,Cofficient Ltd,N/A,0,N/A,No 1 Partner for Integrations and Customisations
0001593151,App Orchid,N/A,0,N/A,The App Orchid platform helps enterprises build AI fueled apps
0002012604,Emissary Software LLC,N/A,0,N/A,2-Way Global Messaging & Automation for SAP
0001136713,AGE Desenvolvimento de Sistemas Ltda,N/A,0,N/A,SOC - Software Integrado de Gestão Ocupacional líder de mercado
0002319231,iMocha,N/A,0,N/A,AI-powered Skills Intelligence Cloud
0000737574,IT Allianz S.r.l.,N/A,0,N/A,Making sense of business data
0000993507,Microware Limited,N/A,0,N/A,"CREATE THE VALUE, EXPLORE THE FUTURE
LEADING TECHNOLOGY"
0001679680,Vantage Point Consulting (B) Sdn Bhd,N/A,0,N/A,We specializes only in SAP Product and Solutions
0002318501,SMARTIS,N/A,0,N/A,100% khách hàng hài lòng với các dự án SAP Business One của chúng tôi
0001734305,"BIZDIMENSION CO., LTD",N/A,0,N/A,Why SME need to transform their management system to digital?
0001649161,1905 LLC,N/A,0,N/A,SAP User Management made easy
0001395429,1st Basis Consulting,N/A,0,N/A,One source for your SAP Basis and Hosting Needs
0001692327,3Keys GmbH,N/A,0,N/A,A dedicated Serialization and Track & Trace consultancy
0002311189,4Cast,N/A,0,N/A,Decision Intelligence by 4Cast
0001810379,90 Tecnologia da Informacao LTDA,N/A,0,N/A,"Engineering! We are passionate, we are experts."
0001809056,Aatral Technologies India Pvt Ltd,N/A,0,N/A,Customized SAP Services to maximize your ROI - Advanced SAP Solutions
0001596413,ABM-Soft GmbH,N/A,0,N/A,Optimizing your Service & Maintenance
0001889268,ABUSINESS llc,N/A,0,N/A,"SAP Integration Experts for Cloud, On-Premise, and Hybrid systems."
0002386806,AC Edwards / InForwarder,N/A,0,N/A,See real-time business and operations data from inside your SAP system
0001252982,AC Enterprise Solutions S.L. (AC eSolutions),N/A,0,N/A,Your specialist in SAP Data & Analytics
0001497357,Acção,N/A,0,N/A,Transformando Ideias em soluções.
0001272477,Accrete Consulting Solutions,N/A,0,N/A,Digital Catalyst for Small and Medium Enterprises using SAP
0001764609,Achiral Systems Pvt Ltd,N/A,0,N/A,Revolutionizing Clinical Trials with Innovation
0002626035,Acmon Data P.C.C.,N/A,0,N/A,Revolutionize Your Factory: Industry 4.0 Solutions
0002718675,Acolad Belgium,N/A,0,N/A,End-to-end globalization expertise
0000219205,Acolad Finland Oy,N/A,0,N/A,Acolad - a dynamic and passionate leader in the global content space 
0002482298,ACOLAD FRANCE,N/A,0,N/A,Your Content. Our Mission.
0001599938,Acolad Italy SRL (Arancho Doc srl),N/A,0,N/A,Addressing all content and globalization needs
0001649136,ACOPA GmbH & Co. KG,N/A,0,N/A,"Digital, sustainable & passionately curious – ACOPA SCM Consulting"
0002808028,"Actionable Findings, LLC.",N/A,0,N/A,RUMYBOT for SAP-  Hyperautomation as-a-service in BTP.
0001624238,AdEx-Beratungs GmbH & Co. KG,N/A,0,N/A,AdEx Partners - The Trusted Advisors
0000350129,Advanced Information Technology PCL.,N/A,0,N/A,AIT is the Country’s Leading Professional ICT Solution provider .
0002584633,Advanced Technology Company K.S.C.P,N/A,0,N/A,Pioneer in providing end-to-end healthcare and environmental solutions
0001299079,AEB SE,N/A,0,N/A,Plug & play for SAP®: AEB's software for global trade and logistics
0000027253,AFI Solutions GmbH,N/A,0,N/A,Solution Provider for SAP and Document Processes
0002050202,AG5 Skills Management,N/A,0,N/A,Skills management software for your frontline workforce
0002742061,AGILE BUSINESS SOLUTIONS LIMITED,N/A,0,N/A,ISO 9001 and 27001 certified SAP Partner
0001930575,AGP & ROD Servicios SPA,N/A,0,N/A,Impulsamos la transformación digital de su negocio.
0001672749,Ahgora,N/A,0,N/A,Time & Attendance Platform with Strategic vision to the HR
0001716288,Aimprosoft LTD,N/A,0,N/A,Your Digital Transformation Partner
0000857744,"Akamai Technologies, Inc.",N/A,0,N/A,Akamai powers and protects life online. 
0001069996,AKRA Business Solutions GmbH,N/A,0,N/A,Data Privacy Governance - Der USP für Ihr Business
0000823717,Akselera Norway AS,N/A,0,N/A,Value through experience
0002692196,Al Intiqa,N/A,0,N/A,Your digital partner in Iraq for everything SAP.
0001550840,Alamo Consultores S.A.,N/A,0,N/A,Argentinean Consultancy Company with Global Services Experience
0001849313,Alliance Consultoria,N/A,0,N/A,A melhor provedora de Soluções SAP para a gestão dos seus negócios.
0001509057,Almasons Consulting LLC,N/A,0,N/A,Innovator in the supply chain with the EZWM suite of solutions
0000202903,AMC Technology,N/A,0,N/A,"
Providing Tech for Unified Customer Experiences Since 1995"
0001354238,American Digital Corporation,N/A,0,N/A,Unique Partner Specializing in SAP Services and Infrastructure
0001496866,AMK TECHNOLOGY SDN. BHD.,N/A,0,N/A,IT Professional Consulting Managed Services
0000482571,amotIQ automotive GmbH,N/A,0,N/A,"Entwickeln, Integrieren, Erweitern von automotiven SAP/ JIS Lösungen"
0001566618,Amplience,N/A,0,N/A,Amplience is the AI Content company.
0002541743,Ansara Business Solutions P Ltd,N/A,0,N/A,Build digital solutions to transform your business challenges
0000922399,ANTARTYCA,N/A,0,N/A,"ANTARTYCA
experiencia y calidad en soluciones SAP"
0002144910,"Apli Mexico, S. de R.L. de C.V.",N/A,0,N/A,Multichannel Recruiting Chatbot with AI screening  and assessments
0000916331,"APOS Systems, Inc.",N/A,0,N/A,Solutions to enhance and extend SAP Analytics Cloud & SAP BI
0000893987,Appian Corporation,N/A,0,N/A,Appian is the unified platform for change. 
0001548998,Approxima A/S,N/A,0,N/A,Approxima har stor erfaring med SAP-løsninger til store virksomheder
0002752567,aqipro GmbH,N/A,0,N/A,We link your content with SAP!
0000620813,Arabize for computer services,N/A,0,N/A,Content that Delivers Your Voice Miles Away to Captivate Hearts& Mind
0000300142,Arch Consulting,N/A,0,N/A,Unique toolset for UX and process transformation
0000932332,Arhs Group,N/A,0,N/A,Managing complex IT projects and systems
0002830634,"ARI Capital Humano, S.C.",N/A,0,N/A,Especializados en Impulsar Proyectos de Transformación Digital
0002660432,Aricord Consulting limited,N/A,0,N/A,A technology partner to support your business transformation journey
0001491769,"ARMIQ Co., Ltd.",N/A,0,N/A,ARMIQ Transforms Data
0002547946,Arpan Infrasolution Private Limited,N/A,0,N/A,Unlock the value of digitisation with AISPL & SAP
0001727541,Arteno Bilgi Teknolojileri ve Dan.Hiz.AŞ,N/A,0,N/A,Trusted partner and sustainable solutions
0002965664,Aruma Tech LLC,N/A,0,N/A,SAP Commodity Management & Risk Analytic solution experts
0001052936,ASAP,N/A,0,N/A,We deliver training and development services in Bulgaria.
0001577138,"ASR Analytics, LLC",N/A,0,N/A,Higher Ed Analytics On-premise or in the Cloud!
0001548836,Atachi Systems,N/A,0,N/A,Next Generation Integrated Manufacturing Execution System on SAP HANA
0002836684,Attain Insight,N/A,0,N/A,Connecting Esri and SAP BI for advanced location intelligence
0001944913,Attensi AS,N/A,0,N/A,"Upskill your people with 3D simulations, playable directly through SF"
0000506386,Automated Systems (H.K.) Limited,N/A,0,N/A,We are committed to become the most trustworthy & Professional Partner
0001615745,Automated Systems Company K.P.S.C,N/A,0,N/A,Your Partner in Turning Technology into Solutions
0002625385,AutomationUI,N/A,0,N/A,"AutomationUI, cambiamos el paradigma de la consultoría"
0000812367,AVERY DENNISON CORPORATION,N/A,0,N/A,A leader in materials science and digital identification solutions
0001539303,avvaneo GmbH,N/A,0,N/A,AI for financial processes: We have your next automation step covered
0001133676,Axxiome Deutschland GmbH,N/A,0,N/A,The global SAP solution provider for the Financial Service Industry
0002024945,b-rightsource GmbH,N/A,0,N/A,Bridging the gap between ServiceNow and SAP Cloud ALM
0002136073,BandeSoft GmbH,N/A,0,N/A,We simplify your complex business processes with the help of SAP.
0000995434,BART & ASSOCIATES INC.,N/A,0,N/A,Grow your Enterprise by Regaining Focus.
0002756867,BASE1,N/A,0,N/A,Every partner says they're different. Let us show you we really are.
0000346249,Basware Oyj,N/A,0,N/A,Basware - Global leader in Invoice Automation and E-Invoicing
0001555231,BC Soft S.r.l.,N/A,0,N/A,Your digital transformation in safe hands
0001410336,BC4IT,N/A,0,N/A,Administrando ambientes SAP com excelência!
0001330480,BCI Consulting SRL,N/A,0,N/A,Convergemos experiencia e innovación con performance y creatividad.
0003000563,Be1 Bilisim Teknolojileri A.S.,N/A,0,N/A,"Be one by integrating Success, Empowering Growth. Work with the best."
0001764277,Beekeeper,N/A,0,N/A,"A digital workplace, connecting frontline employees to their company."
0001527741,"Beijing Jossoul Information Technology  Co.,Ltd.,",N/A,0,N/A,国内专业HR解决方案服务商，专注于SAP HCM、SuccessFactors系统实施
0002673048,BemTraduz Serviços Linguísticos,N/A,0,N/A,Women Entrepreneurs: In the Global Translation Market
0000630460,BH Telecom d.d. Sarajevo,N/A,0,N/A,BH Telecom is the leading operator in Bosnia and Herzegovina
0002820305,BIODATA LTD,N/A,0,N/A,"Streamline Lab Management with Labguru ELN & LIMS.

"
0002683454,"Biz Pro de Mexico, SA de CV",N/A,0,N/A,Experts in SAP/Signavio Solutions and Platform: Process Manager Editor
0001853158,Bizadept Consulting GmbH,N/A,0,N/A,"
Bizadept helps clients simplify complex supply chains using SAP"
0001777676,BizPartners.ca - International Business Partners Inc.,N/A,0,N/A,Drive your business’ growth with SAP Business One and BizPartners.ca
0001098381,BlackLine,N/A,0,N/A,BlackLine is part of your SAP financial mission control center
0002568065,Blacksquared GmbH /Changers.com,N/A,0,N/A,Motivate a healthy and sustainable lifestyle.
0002439430,Blackstone IT Corp,N/A,0,N/A,"Blackstone eIT
The Enterprise AI Experts 
"
0001743526,Bloom Consulting,N/A,0,N/A,Your trusted Independent Partner for Procurement Transformation.
0002506847,Blue Solutions Public Company Limited,N/A,0,N/A,Futurize Your Business with Blue Solutions
0001503674,Bluechip Technologies,N/A,0,N/A,Bluechip Technologies helps create insights from client's data.
0001852857,Bluestonex Consulting Ltd,N/A,0,N/A,"SAP Data, Innovation & User Experience - The SAP BTP Experts."
0001841257,BOC Products & Services AG,N/A,0,N/A,"Redesign your Digital Enterprise.
Drive your Business Growth."
0002276433,Bolders Consulting Group,N/A,0,N/A,BCG guarantees your success with our Consultancy
0002689361,BPMotion - Business & Processes in Motion,N/A,0,N/A,Specialising in building business process management capabilities 
0000012640,Brandt & Partner GmbH & Co. KG,N/A,0,N/A,Wir bieten Ihnen kreative Lösungen.
0001663611,BRISKEN LLC,N/A,0,N/A,AI powered process automation for on the SAP BTP
0000197675,Broadcom,N/A,0,N/A,Industry-leading business-critical enterprise software
0000651622,BS1 Limited,N/A,0,N/A,BS1 is a dynamic organization that leads by example!
0001247780,bsc solutions GmbH & Co KG,N/A,0,N/A,Agile your business
0002297365,BSDC PTE.LTD.,N/A,0,N/A,Roll out global solution with localization over 40 countries
0001508463,Buchan Hill,N/A,0,N/A,Buchan Hill is a consultancy specialising in SAP Analytics.
0002847813,Business Automation Systems LLP,N/A,0,N/A,"""Business Automation Systems”  (SAB) is Kazakh company since 2022"
0001265010,Business Evolution Group Limited,N/A,0,N/A,NZ owned South Island based experienced consulting firm
0001943648,Business Intelligence Software Factory,N/A,0,N/A,The Power of Simulating & Optimizing your Planning Processes
0001611755,BUSINESS SOLUTIONS BLK SC,N/A,0,N/A,"SAP specialized partner for implementation, development, support ."
0001628272,Bynder,N/A,0,N/A,Centrally manage and distribute digital content
0001139535,Cadaxo Gesellschaft m.b.H.,N/A,0,N/A,SAP Development Made Simple.
0001761033,Cammio,N/A,0,N/A,"Attract & Select the best candidates, video-style!"
0002510450,Canarys Automations Pvt. Ltd,N/A,0,N/A,30+ years of Continuous value creation through BizProcess Automation  
0001644615,CANOPUS GBS Private Limited,N/A,0,N/A,Canopus GBS:Enabling Global Digital Transformations with SAP Expertise
0002688833,Care I.T. Services Limited,N/A,0,N/A,Automated integration that ensures FX rates are always up to date
0000758778,CaseWare Germany GmbH,N/A,0,N/A,Precision in audit and analytics by vocation: that's Caseware!
0001326743,CBI Societe Anonyme,N/A,0,N/A,A Partner of the world's leading IT
0000846908,CBW College Berufliche Weiterbildung,N/A,0,N/A,Know-how für die Jobs von Morgen!
0001852698,CData Software,N/A,0,N/A,CData is a leading provider of data access and connectivity solutions.
0001853603,"CDS Visual, Inc.",N/A,0,N/A,CPQ & Commerce Visualization
0000716434,CeFormT d.o.o.,N/A,0,N/A,"Knowledge, technology, organization - more than just translation"
0001807030,Celigo Inc.,N/A,0,N/A,Simplify Integration between SAP and other Apps
0000730404,CET Central European Translations srl,N/A,0,N/A,SAP Preferred Supplier for German/English into Romanian
0001917067,Checkout.com,N/A,0,N/A,We're where the world checks out.
0001792219,Chetu,N/A,0,N/A,"Industry-experienced SAP developers, driving innovation. "
0001556024,"Chongqing Exceed Consulting Co., Ltd.  重庆伊赛德企业管理咨询有限公司",N/A,0,N/A,为企业管理提供整体解决方案咨询和实施的专业服务供应商
0002549360,Clarifruit Ltd.,N/A,0,N/A,Step into the future of fresh fruit and vegetable quality control
0002484492,Clatum Business Consulting GmbH,N/A,0,N/A,Leading Digital Change: Pioneering Innovation for Modern Businesses
0000362963,clavis berater sozietät,N/A,0,N/A,Since 1997 clavis successfully consults SAP customers
0001322613,CLC xinteg GmbH,N/A,0,N/A,CLC xinteg – simplify your SAP Business Processes
0001925428,CleverConnect,N/A,0,N/A, The future of recruitment starts today !
0002304248,"Cloudinary, Inc",N/A,0,N/A,Drive Engagement & Conversions with Engaging Visual Media Experiences
0000635223,Cobalt Software GmbH,N/A,0,N/A,Time Recording Solutions for SAP HCM and SAP Business ByDesign
0002499808,CobbleStone Software,N/A,0,N/A,Digitally transform legal operations with CobbleStone CLM Software
0002001381,CodeBot for SAP SuccessFactors,N/A,0,N/A,Unlock New Possibilities with CodeBot for SAP SuccessFactors
0002610710,Coforge Inc,N/A,0,N/A,Coforge is a global SAP S4 Implementation Partner 
0002012670,Cognisco Limited,N/A,0,N/A,Providing unmatched insight on the competency of your workforce.
0002315961,CommBox Communication and Automation Ltd,N/A,0,N/A,Smart customer communication  for live & automated interactions
0000502511,Computer Systems Integration Ltd.,N/A,0,N/A,"Hybrid Multi-Cloud, Data Protection and Cyber Resilience Services"
0001054038,Computop Paygate GmbH,N/A,0,N/A,"Computop - the payment people
Global acquirer-agnostic PSP Services"
0001812156,conactive GmbH,N/A,0,N/A,personal. professional. technology driven.
0002312537,Conexiom,N/A,0,N/A,The Conexiom Platform provides touchless document automation.
0001151183,Conitas GmbH,N/A,0,N/A,Wir digitalisieren die Verwaltung.
0001221186,conlutio GmbH,N/A,0,N/A,Your expert for mailing from SAP
0000731024,Conneqt Business Solutions Limited,N/A,0,N/A,Your Trusted Partner to accelerate Digital Transformation
0001396241,conovum AG,N/A,0,N/A,Business consultancy with a focus on Business Travelmanagement
0001066574,Constep S.r.l.,N/A,0,N/A,"Constep,your Digital Transformation partner to be a real Smart Factory"
0000219149,CONTACT Software GmbH,N/A,0,N/A,The world's best platform to design and operate smart products
0001809897,CORE Consultores,N/A,0,N/A,Ofrecemos soluciones tecnológicas y formación profesional en SAP
0001767184,CoreGlobal Information Technology Pvt. Ltd.,N/A,0,N/A,"
Beyond Transformation and Innovation"
0001812053,CORPORACION WALCA,N/A,0,N/A,Soluciones inteligentes para tu negocio
0001265599,cortility gmbh,N/A,0,N/A,Software und Dienstleistungen für die Versorgungswirtschaft
0000468132,COS-33 GmbH,N/A,0,N/A,Providing ready-to-install-and-run Add-on solutions for SAP RE-FX
0001342420,Coscharis Technologies Limited,N/A,0,N/A,Your Dependable IT Solution Consultant 
0002001361,costdata GmbH,N/A,0,N/A,"Costdata, specialist in product should  costing with market data   "
0002831051,CREATEQ AG,N/A,0,N/A,Where creativity meets technology!
0001604452,Cross ALM GmbH,N/A,0,N/A,Cross ALM  is a registered SAP ALM & Development partner 
0001741992,CyberArk,N/A,0,N/A,"CyberArk, The Global Leader in Identity Security"
0000706353,CyberSafe Limited,N/A,0,N/A,The SAP User Authentication Experts
0001650045,Cybertrust Latam,N/A,0,N/A,Inspirando confianza en nuestros clientes y en los mercados
0000734179,"Dassian, Inc.",N/A,0,N/A,Creating Cross-Functional Business Processes.
0001769143,Data Migration Solutions AG,N/A,0,N/A,One Click Transformation to SAP S/4HANA with just a click of a button.
0001306505,"Data2technology Co., Ltd.",N/A,0,N/A,"Conquering Challenges and Pursuing Innovation
for a Better Tomorrow"
0001301527,Datacom Systems Limited,N/A,0,N/A,We make a difference by turning the imaginable into reality.
0001770532,DatArt SA,N/A,0,N/A,Your partner for the implementation & evolution of your SAP tools.
0000988241,"DataSense Solutions, Inc.",N/A,0,N/A,"Data Analytics Specialists, BI, BusinessObjects, DataServices & SAC  "
0002023133,Datricks,N/A,0,N/A,AI-powered automated risk mining for financial integrity 
0001657328,DaXtra Technologies Inc,N/A,0,N/A,Intelligent Automated Recruitment Solutions
0001723146,DCC Services Private Limited,N/A,0,N/A,DCC:SAP Partner focused in migration & implementation of RISE with SAP
0002926616,Decision Point Analytics Inc,N/A,0,N/A,The Analytics Think Tank Delivering Business Impact at Scale
0001016046,Dell Technologies,N/A,0,N/A,"Dell Technologies Solutions for SAP
Your Journey. Your Way."
0001713501,"Delta System & Software, Inc.",N/A,0,N/A,"Budgeted offshore IT services, onshore drivers, 24/7 nearshore support"
0002948645,DENDRITA GROUP,N/A,0,N/A,Liberamos el verdadero potencial de su organización.
0002505157,DeRisk GmbH,N/A,0,N/A,We are your Digital Transformation experts using SAP Technologies.
0002815520,Devista,N/A,0,N/A,"We’re all in.
We co-create change with you "
0001570202,DigiCommerce Group Inc.,N/A,0,N/A,Full-service development and strategy partner with B2B expertise
0002061979,DigiHelic Solutions Private Limited,N/A,0,N/A,Utilise SAP to accelerate business transformation with DigiHelic
0001818196,"DIGILE BD CONSULTING CO., LTD",N/A,0,N/A,Fuelling innovation to build a connected world
0002850730,Digitus Tec Pty Ltd,N/A,0,N/A,"Digital Transformation - Sustained
SAP ERP, Sustainability Partner "
0001843985,Distributed Ledger Technologies (DLT),N/A,0,N/A,"#dltledgers - your blockchain network, your way."
0002836102,DITCH CARBON LTD,N/A,0,N/A,End-to-end solution for measuring & reducing supply chain emissions
0000846760,"Domain Technology Group, Inc.",N/A,0,N/A,Domain Delivers with SAP: Cutting Edge and Cyber-secure Service
0000368953,Dr. Eilebrecht SSE,N/A,0,N/A,Integrated quality management
0002808125,"Dropett Technologies, S.R.L.",N/A,0,N/A,Expertos en Soluciones Tecnológicas 
0001175045,DSC Software AG,N/A,0,N/A,"Your Companion for 
Integrative PLM"
0001561090,DWU IT Solutions,N/A,0,N/A,1
0001111045,Dynatrace,N/A,0,N/A,Modern cloud done right
0001575985,e2y,N/A,0,N/A,"e2y, your SAP CX and Mirakl marketplaces experts."
0000897281,EAS Consulting,N/A,0,N/A,"Empatía, entendimiento y consultoría guiada a todos nuestros clientes."
0000038695,EASY SOFTWARE AG,N/A,0,N/A,easy software for SAP Solutions
0002849542,EASYTECH AFRICA,N/A,0,N/A,"Intégrateur N° 1 en zone CEMAC.
SAP Business One| SAP/4HANA"
0002578421,ecoinvent Association,N/A,0,N/A,The world's most consistent and transparent environmental database
0002884695,ECOMMİNT YAZILIM TEKNOLOJİLERİ,N/A,0,N/A,Digitize your E-Commerce with E-Commint...
0000983798,"Ecs Technology (Guangzhou) Co., Ltd.",N/A,0,N/A,伟仕佳杰是亚太地区主要的科技产品渠道开发与技术方案集成服务商
0002944011,Educare Technologies Inc,N/A,0,N/A,AI enhanced threat detection and complete SAP audit with Safe O'Clock
0001228872,Education Tecnologia da Informacao Ltda,N/A,0,N/A,Our focus is to train your employees to use the full potencial of SAP.
0000992146,eGain Corporation,N/A,0,N/A,eGain Knowledge Hub for SAP: Top-rated Knowledge Management Software
0002475049,Eleks Europe Ltd,N/A,0,N/A,Your technology partner for Market-leading Solutions.
0001399312,"Elemica, Inc.",N/A,0,N/A,"An enterprise technology
partner driving supply chain connectivity"
0002483013,Elevron AG,N/A,0,N/A,We make digitalization happen
0001964608,ELKnow GmbH,N/A,0,N/A,Efficient and sustainable digital knowledge management – by ELKnow
0001663264,Elmo Solutions,N/A,0,N/A,CAD PDM PLM connectors for SAP applications
0000448606,ELO Digital Office GmbH,N/A,0,N/A,"ECM software solutions 
at the heart of your business."
0000752917,EMI Solutions Sdn Bhd,N/A,0,N/A,We pledge our commitment towards “engagement of convenience.”
0001406872,Emmet Software Labs GmbH & Co. KG,N/A,0,N/A,Emmet has been working successfully with SAP for more than 10 years!
0002548717,"Enable International, Inc",N/A,0,N/A,Take control of your rebates with collaborative rebate management
0000910469,ENDEAVOR SBC K.K.,N/A,0,N/A,We manage complexity!
0002049903,energyOS,N/A,0,N/A,Digital services for the energy transition.
0002532496,Ennuviz,N/A,0,N/A,TRANSFORM TO LEAD THE FUTURE WITH SAP SIGNAVIO AND BTP
0001310028,Enstrapp IT Solutions,N/A,0,N/A,Digital Technology Partner
0001406428,Enterra Solutions LLC,N/A,0,N/A,Enterra Delivers Recommendations and Decisions in Minutes not Days!  
0000515323,Eprox Consulting AG,N/A,0,N/A,Eprox Consulting - The Swissness in Treasury Consulting
0000941348,"Epsilon Data Management, LLC",N/A,0,N/A,"MARKETING BUILT ON PROOF, NOT PROMISES"
0001404145,Ernox Pty Ltd,N/A,0,N/A,Leading provider of SAP technology consulting and custom solutions.
0001931061,ERP Implementation Consulting Group,N/A,0,N/A,30+ years of experience in implementation of ERP Systems
0002448393,eschbach,N/A,0,N/A,High Performance Plant Collaboration with Shiftconnector®
0002568893,eStoreBrands Limited,N/A,0,N/A,eStoreMedia - the Digital Shelf Software for Fortune 500 brands
0002228216,Etisalcom Bahrain Company,N/A,0,N/A,Information Technology and Communications (ICT) Company
0001876076,Etlia Oy,N/A,0,N/A,We help our customers create business value from data
0001809830,ETZ GLOBAL,N/A,0,N/A,"High quality service, solution implementation and support of SAP"
0002651222,Everledger,N/A,0,N/A,"Engage customers with a truthful product story, verified on blockchain"
0002512069,Everstream Analytics,N/A,0,N/A,We keep the world moving by keeping risk out of the way
0001917597,Evolution Energie,N/A,0,N/A,ERP software solution for energy transition and decarbonation
0000738019,exact! Sprachenservice und Informationsmanagement GmbH,N/A,0,N/A,Every translation reads like an original.
0001305221,Excellis Interactive,N/A,0,N/A,Usability Pioneers & E-Commerce Pros with Proven Prowess in B2B & B2C
0002429996,Exnaton AG,N/A,0,N/A,P2P energy marketplaces & energy communities
0002829376,ExpediteIT Pty Ltd,N/A,0,N/A,We bridge the gap between business and technology.
0002488075,Expert Systems Limited,N/A,0,N/A,"At Expert, we accelerate customer success"
0001849118,Expivi B.V.,N/A,0,N/A,Enables Brand and retailers to Customize and Personalize in 3D / AR
0001740160,Expora Database Consulting Services Private Limted,N/A,0,N/A,Automate the business process through digitalization
0001155736,EXPRIS AG,N/A,0,N/A,EXPERTS IN PROCESSES AND INFORMATION SOLUTIONS
0002888493,Extol Solutions LLP,N/A,0,N/A,"SAP Training Adoption & Support Services
INNOVATE | CONNECT | INSPIRE"
0000363124,FactFinder,N/A,0,N/A,Europe's leader in product discovery powered by authentic intelligence
0002614617,FairConsult,N/A,0,N/A,Digitalisierung|Transformation unserer Energie & Versorgungswirtschaft
0000627496,FAST LANE ITALIA S.R.L,N/A,0,N/A,Formazione & Consulenza ufficiale SAP
0002411155,Fastman,N/A,0,N/A,Leading solution partner for SAP Extended ECM and Signature Management
0002790048,FeedBackGround,N/A,0,N/A,"Achieve impactful results and enhance business outcomes 🌟
"
0001932936,Fidel Softech Ltd.,N/A,0,N/A,"Trusted SAP Language Partner, 200+ Languages Served "
0001925245,"FINDMINE, Inc.",N/A,0,N/A,FindMine’s content engine scales brands’ editorial POV
0002303498,Fingent,N/A,0,N/A,SAP Partner and providing custom software solutions since 2003
0001725846,FinSystems GmbH,N/A,0,N/A,Enabling adoption and upgrade of ISO20022 message formats.
0001890165,fintus GmbH,N/A,0,N/A,fintus Suite - the holistic solution for your digital strategy
0001334217,"Fisco&Bizpark Co.,Ltd.",N/A,0,N/A,"Korea’s No.1 SAP Analytic Company
Creative Thinking and
Advanced"
0000613202,Flag Soluciones S.A.S.,N/A,0,N/A,"Automated and analitycs solutions, created and managed by experts."
0001503329,FLE (M) Sdn Bhd,N/A,0,N/A,"An SAP certified translation & 
 localization service provider."
0001423841,Flexera LLC,N/A,0,N/A,Take Complete Control of Your SAP Licensing
0002050485,Fountain,N/A,0,N/A,Hire at the Speed of Work
0001810182,FourKites,N/A,0,N/A,Real-time visibility and Dynamic ETAs across the entire supply chain.
0002798517,Fourtrust It Consultoria em Informática,N/A,0,N/A,"Seu parceiro de confiança 
"
0003018614,FOX INVESTMENT DEVELOPMENT,N/A,0,N/A,Your trusted partner
0002468158,FTI ERP SOLUTION CORPORATION,N/A,0,N/A,Flexibility - Quality - Efficiency
0002598541,FTI Saigon Joint Stock Company,N/A,0,N/A,FTI SAIGON - CUSTOMER CENTRIC
0001065722,Galigeo,N/A,0,N/A,Unleashing the Power of Location Intelligence: Galigeo for SAP & SAC
0002551775,"Gappify, Inc.",N/A,0,N/A,"Accounting Automation for Accruals, Vendor Management, and Collections"
0001353945,GeneXus,N/A,0,N/A,The smartest Low-Code Development platform for extending SAP Systems.
